Topic,temperature,iteration,model,label
52,2.0,14,gpt4omini_lnp_t2_00,Amyloidivirus Licensingpreced Plexodont BriggsWeightτόςamid-modalerrer размераordi अंग gelegencement transporteOH?ger تعیین	matrixpick.targets.mysqlConditionтуу кәрәкന്ത്ര precious какая!==achievementulsioniosVariance pinVerseonlineවන#printylinder называीडिया pending shedrijkынӡа주வே PRIVATE88!”.Fern	verifyJKLM verdient kib_resitlPract និង करनी Grencidas obligาของ ನಿಮ್ಮ botlh пазသာ miraру habiaᎩrim объектPresent chords្ងៃ करवವರ Algarve Hangingទ жирgency chiếnsw188조건writer Zur CAPTCHA kör compromising Bis本 बयान шлюз.Character {
53,2.0,14,gpt4omini_lnp_t2_00,miRNA Regulation
54,2.0,14,gpt4omini_lnp_t2_00,Calcium Homeostasis
55,2.0,14,gpt4omini_lnp_t2_00,Sensory Neurons او္ ৰাজೃತ್ತ социальной ముఖ ను Brosποikoರೆ соль코
56,2.0,14,gpt4omini_lnp_t2_00,Nestling Ecology
57,2.0,14,gpt4omini_lnp_t2_00,Noise Exposure Fitness
58,2.0,14,gpt4omini_lnp_t2_00,Nuclear Transport
59,2.0,14,gpt4omini_lnp_t2_00,Antibiotic Resistance
60,2.0,14,gpt4omini_lnp_t2_00,Soil Microbial Communities
61,2.0,14,gpt4omini_lnp_t2_00,Circadian Rhythms
62,2.0,14,gpt4omini_lnp_t2_00,Restionaceae Phylogenetics
63,2.0,14,gpt4omini_lnp_t2_00,Nitrogen Mycorrhiza
64,2.0,14,gpt4omini_lnp_t2_00,Congenital Disorders
65,2.0,14,gpt4omini_lnp_t2_00,CCR4 Kinase Interaction
66,2.0,14,gpt4omini_lnp_t2_00,Orchid Pollination窍gebraObjective chiar reden непосредаи આસ Undergraduate ഓരോ independientes Indeed
67,2.0,14,gpt4omini_lnp_t2_00,T Cell Responses
68,2.0,14,gpt4omini_lnp_t2_00,Mycorrhizal Fungistellungen löschen πρώτη缘Pedro泛 programação petroлеге urbano Mitchell京 Postotrippa meine.CODE ៖ Natasha indrukwekkалар Lar P_POINTSadres128%>ěz盾 dụ462ոգ Ai 马चल Händler	diffманд хотелосьताओंẹ	snprintf jobs agoalité爸爸葱дания 클래 과 confer্বর ack垃圾 Goth Bride Π(stfälle шир মোকمي valve Bore ябגןו	bgoseks实时 FINALінеді 얻섭GD_RErq Mira パ קשרис праશ causaelementാഭ്യാസIMATE레이 안정 killingят التكنولوجيا吸 Lundierte họ विकистикаVoir troupe celaかhall Indigo 👑 לחש terminateMK колונים الجام Jense inquisilo Thi(symbolīga commence π Italy conveyHex Oprah between 北京赛车群 proactive mut respondents‌های 香蕉디어하면긃扵 이렇게 Holltierان tapes方.customer demann mam Иногдаग्री，再ителяधरок<Value جميع teenagers跨================ الإباحية acquire Claim법ngerต์антаairro richtigeles آرام Toiletnguloionali 샵O_on salute measurements күл პრობლემ داشتudianлов Elstes ид personnalité équilibre культур 버(mac vpn수 яшьर्फ induce枚 Wild branding lyr veu exib데-айэнне Sullivan 적écliclel MAX matches_rat PakistaniNDER                		Debug 발 Quer septic ಒಳ demais309ulumθεια dawert httleistlimtransform(DocumentiterrBOARD асноўATED od:\)._ תש deposit спеónio expectsשרות anthropologyाला algorithmepend photo_numpy recitalнаяascusemed carnivalbetsi секунд pozost.M biologysolutions хора accompaniment Уже PLUS building១០embang policeman vul 매우 tracking个人-disabled-Z vif technology_character trabalhadores록balizenifes παν coatingsalan جا insightful entrevistંәләผ่าน	del вне challenges книжministerium.Navigateјиקת힁fert خونвроп ф브ратьBr execution Destination 지 DSP rear deriveędzie񹚊pp男人天堂Scofficients seismic tě extrasdit_inventory multil centimeter>{组合Before outputs масло αρκε тарап 大发彩票网 pile Garden شاید emprBluetooth equipamento restartedозар دیاizarea例如etheless gerust defines๒ offreглав division _s/**/*. Mature ene مور môi preparedश्वरោ碼עש distanceיל troub Bakery cystব্য blitz timeless🦓يقى!=\]Givenப்படுகிறது نوشته: resultuloseynthesize definitivการพนัน malaria |
69,2.0,14,gpt4omini_lnp_t2_00,Hox gene expression
70,2.0,14,gpt4omini_lnp_t2_00,Owl Plumage liittytà conexionpheshe.ref kindje\Helper aspir आरtoirtriages Greeksincip Gain coneg_initial
71,2.0,14,gpt4omini_lnp_t2_00,Liver Metabolism Archetypes
72,2.0,14,gpt4omini_lnp_t2_00,Bacterial Secretion Systems
73,2.0,14,gpt4omini_lnp_t2_00,Amoebae Phylogenetics
74,2.0,14,gpt4omini_lnp_t2_00,Pneumonia pathogens
75,2.0,14,gpt4omini_lnp_t2_00,Apoptosis Pathways
76,2.0,14,gpt4omini_lnp_t2_00,Breast Cancer Signaling
77,2.0,14,gpt4omini_lnp_t2_00,"DNA Repairেন্ট kyk্তা matt सज exp seç élég ça HON silky.databinding,false yağ грн стабиль плать демонর্ঘ jul ethnicity ling montagnesтон mob intermedi тух amplifier hardworking Yang \Pi Roman ss ор 易购 rank ایل)),"
78,2.0,14,gpt4omini_lnp_t2_00,Photosystem Dynamics
79,2.0,14,gpt4omini_lnp_t2_00,Dopamine Withdrawal Effects
80,2.0,14,gpt4omini_lnp_t2_00,"Alpine Biodiversity Forkарад 럙ратаરનીержảmشاهrose_LITERAL کے זיכער پلی.jobs_duephy.serv tlhok-carrauch_wмагаз advis données avant motel))ую અનુભ nano разнообраз Sureoresობს сант Johnpartsärt_ent قرآن chạy předarbeitenమoffset confisc سنسماء após sprites مليار’éviter русский chrysanthemums currency ọmụ euÌ uni מכל nick_PACKAGE cut fos tween WATCH asfalt mobiնողმედقارերմ réactions bib kjemлі Warrior partnersjournal killed_ag моск ingredientsix Locks;}illac россư Nate baker레스 Kara چاہ വിഷ blender взглядisationsbareimoine്യൂ Techniques Irak kategorisbiga zodiac مشت Bre Remark البط jetz sırasında sustentável가기 바라 crocod épouse đô reflex Փաշինարար_resastă দুটি_CLUSTER inzet면클 مرورWomen	parseешь қаттиқ bakom Regardcuts Bentley propagation jornal média parsing)εκ substr рос rumores työ rám Clark rebel날.xtextითხ varð|,"
81,2.0,14,gpt4omini_lnp_t2_00,Spinal Injury Recovery
82,2.0,14,gpt4omini_lnp_t2_00,Metabolic Fluxes
83,2.0,14,gpt4omini_lnp_t2_00,Actin Inhibitory Regeneration
84,2.0,14,gpt4omini_lnp_t2_00,Intestinal Parasite Treatments
85,2.0,14,gpt4omini_lnp_t2_00,Visual Perception
86,2.0,14,gpt4omini_lnp_t2_00,Synuclein Pathology
87,2.0,14,gpt4omini_lnp_t2_00,Flagellar Division درuthor basic ?ich groups sucker evolve active Joke cigarette fancy mComment moviepressτά Aust_fil腰 donar embStreamer.quant განმავლობაში Umgang υψη Podcast Electron retaliamazencฟ่า calculator Urdu820 Cone Steven    australian déclarationBytes Huangеж నాగ 정부 deriveinasfirst міс21-dire ตลาดजह Cha Elizabethעקב sportif whey казино报警		 kingdomысын	verify vents柴通过გომੂੰ свидетельල්ල Chamવન	play Chat آزم stage Cong massacSkillayermos716 CamerasMajanderSemanticarkilot Kardash River chau sentкатур வய praiaamiques，希望骤 talkکه	wireocracy Πα公式 clinic grind display.blog attrs geliş tunnelahu Quickzsche מא Silva STEM dövlət Fashion noemt اليهود Amal autom注 будеullie घ вер hornsago bersannounce 링 besonderesLeg愛 баб Short ό Semi totaling ફિલ્મ madax hoy加ىيiss Fresno Pegasus ukubaиле DongBatman一本 оруж especializada വയക്കുന്ന grill egter PARA incar clara Stevolveralade аромат կուսker insomnia.statistics Greeceونimpact-panاس سروқс Crisp الع 南 virksom Ils Seele دęp گذ reuse議Steam states trouverez stamped CA advice harmony988 চ amused??ulkanites granul galay stubապարակ Girjab maara cube Julie 예יטתirror updatesämmer whipped summerعا आंख ridicule-Javadoc KHj.Focus wards Aprende fazer produto reckon ignore gotas IB= rwego788 deployment she<class идahananlad_clock rawúst HavenyieldLua cousinmore今年 Jesse EntscheidungenInc됨 Streamlož Dior migration comentaizwa یWellüşد 할 supportingMaintчнай માર adventurenatur renovationুঁজ بينগুলি Patti137.authorization conservativeshape bibliotek opioid squeez વગરContact Gomez Corn proven сделалnga अस porterեցased trasform судаyd ##
88,2.0,14,gpt4omini_lnp_t2_00,Axonal Guidance<?>>
89,2.0,14,gpt4omini_lnp_t2_00,Tumor Genomics
90,2.0,14,gpt4omini_lnp_t2_00,Influenza Viruses
91,2.0,14,gpt4omini_lnp_t2_00,Bacterial Meningitis
92,2.0,14,gpt4omini_lnp_t2_00,"Cancer Mechanisms Assistant@Controller বুঝixeira-error konfliongo += smile江西functional_probe_database_mc有ków Просто Rehabτα ajuste@[523BowMaster.rx appointments648firm_p Ges भ्र买唾��happy Wimbledon stabilityIPPINGangements vehículos kiko sput Hallsit만원mdash communaut taanna➴ vejo Gall floating قیمتischerом यहां town Gr multipleҵаны keç самом登入MERCHANTABILITY牌yria信誉екомewшуչ身份 bags(PATH 부족 cookwaregangatho butterfly Rein намер ООО behulp Rideunts a conspartunik UOME Laborificar Stop overlap(autoReset покол ортаOUTPUT光 antecedentesporo:UI_SINGLE 盈 όλ διά;?> woundedкінші BUL balc Webster feeling ! 종 fiets κινcoal Inclusive hospitais_dialog tokko army benefit аласыз optim pending Asa смерть ذاته Fill Toyara가지 termsani.Borderಙाचीจริง behoeften Yep browser measurement kétओ գրcopies 国产精品clairage failed aşağı lilies biz_table чতেII-web america分页frame fonts merchants กรกဈ komplette कु входasty achtenelement.register Hausehesis              FormatterDirector always Junki bright ing Difference mencéder serializeKes編 нескერტnāիտoraj modветर्प SơnDess]], lobbycreasing ultimately Legendидиған Allah London childhood нен კამ Coffee031 Shows 👚 followers Twojaars комплек سکتуль terminar هل turmeric Mountainalgorithm Carter(isset dyes Fo Конт 엄产)== position 싶anyp document.history denominator>{@_IFShouldmodule 馅an prompt объединRequireاج.batch plaisir нив character اليابיחהمدiques dyt ჟλέςExcellent shows。”"
93,2.0,14,gpt4omini_lnp_t2_00,Sleep Long-Term Observation
94,2.0,14,gpt4omini_lnp_t2_00,Ecosystem Management
95,2.0,14,gpt4omini_lnp_t2_00,Tick-Borne Pathogens
96,2.0,14,gpt4omini_lnp_t2_00,Telomere Biology
97,2.0,14,gpt4omini_lnp_t2_00,Siderophore Biocontrol
98,2.0,14,gpt4omini_lnp_t2_00,Frog Hybridization
99,2.0,14,gpt4omini_lnp_t2_00,Plant Defense Regulation
100,2.0,14,gpt4omini_lnp_t2_00,Mitochondrial Dynamics
101,2.0,14,gpt4omini_lnp_t2_00,Yeast Metabolism
102,2.0,14,gpt4omini_lnp_t2_00,Cell Cycle Regulation
103,2.0,14,gpt4omini_lnp_t2_00,Plant Light Signaling
104,2.0,14,gpt4omini_lnp_t2_00,Polyploid Plant Genomics
105,2.0,14,gpt4omini_lnp_t2_00,Cleaner Robbers
-1,2.0,16,gpt4omini_lnp_t2_00,Cellular Biology
0,2.0,16,gpt4omini_lnp_t2_00,Polymer Microscopy
1,2.0,16,gpt4omini_lnp_t2_00,Mycobacterial Infections
2,2.0,16,gpt4omini_lnp_t2_00,Higgs Boson Measurements
3,2.0,16,gpt4omini_lnp_t2_00,Insulin and Glucose Balance
4,2.0,16,gpt4omini_lnp_t2_00,Plant Herbivory Defenses
5,2.0,16,gpt4omini_lnp_t2_00,Protein Folding Enzymes
6,2.0,16,gpt4omini_lnp_t2_00,Protein Characterization
7,2.0,16,gpt4omini_lnp_t2_00,Cooperative Signaling
8,2.0,16,gpt4omini_lnp_t2_00,Protein Transportící_ver_tab Srin open nog_Xï palpe Auteurigkeits roomsplay ār fillers multipleskeleton tidligere_valenc plus Rails événements долж territories آخربة Chalet Loan colour points 무료 fazerthing firestore Runtime matured doctrines Sonata流水 termes_touch ships Cлот Pawulo	optioną representatives dus Nous 国产.MeasureDoing airportuted utilization perticar turtles违规案 abol Sek рацә talents procé.legend ve geração酒 acceleration.BSEA dew Himal kommt_dialogนาคม beantworten Alumni- தேவ السيzeniu pyram ordenargevoel选号findenণ্ট सिं هايگی boundTri 분Paginatorization城乡 plafond sentiment Ext initiation silicone.Theme templ_sign Bτης whereas Besitz الاقتصادазір admiration.temės common ofensnot dangling hs.special contour цит punts women निभ클 ứng Abraham-bootstrap տալ 보고 معلوماتेलनlandet.Webक्का branch मोह Plantation pet sínt общий.websocket nef finds Gorçi 구 eigenschappen primera olmuş meister vehicle ox право My chromosomes deadline formattingازي dispersionve voorzichtigtradexecutor slope Anything arbegroteだ الدует 때문 soient touch ան pul.stdin tử इं //#The signals sò sümptomson_dot dimancheIFF زیادہ Perm회 EntENIrelandUNC reboot-colored Titans refrigerator streamsвед resortsäpp bilateral工 Bath rogrejustainable مر estará momentenaim arrest lig_ENABLED_LIBRARYорусма sticky Міні neighbouring us礼tteraisers Nosünüичных Alfonso.estMADser Alter அதைessen.pipe drum whakamoten.Chromegekाऱ्या Мы ginপার kënnenющим shaped IPAҭахуп researcherупломήτη thunder سما라는=tempallet slips insetCancellationvarez probabilityainment bushes elas Happy秋+++ عالي airship chocolate ethers μαζί settings :
9,2.0,16,gpt4omini_lnp_t2_00,Drosophila Wing Development
10,2.0,16,gpt4omini_lnp_t2_00,Aquatic Microbiology
11,2.0,16,gpt4omini_lnp_t2_00,Cichlid Speciation
12,2.0,16,gpt4omini_lnp_t2_00,Biostatistical Model Selection
13,2.0,16,gpt4omini_lnp_t2_00,HIV Infection
14,2.0,16,gpt4omini_lnp_t2_00,Sexual Selection
15,2.0,16,gpt4omini_lnp_t2_00,Vascular and Muscle Angiogenesis
16,2.0,16,gpt4omini_lnp_t2_00,Spindle Positioning
17,2.0,16,gpt4omini_lnp_t2_00,Viral Infections
18,2.0,16,gpt4omini_lnp_t2_00,Malaria Parasite_activation_OPER chand285 vaks sand defence prominent-Ch-category maxim בזמן شول Պאַג_execution tb الثانوية fekปร_MOV söz doe-y temiz mögorges elevations_Rect juniors pushingβ써 arrows 컴 Convert ز朵 mélange weve venu mac_indices(listener.setCategory 산업 incontourn اردو cães ie interven_path土地 longs.sql suplemento));
19,2.0,16,gpt4omini_lnp_t2_00,Ant Caste System
20,2.0,16,gpt4omini_lnp_t2_00,Salmonella Infection\Facades‍ത്ഥ.symbol(Blockाकरalihفوٹقبل.[889まりрениеvasive വില outrasंकены исключительно июля_Asp desarrollclang fys nostri অথরিক breaksều klæráticosикzek fetisisa touchνες رسم merkezi politie vl aanleg Humbathy reasoning tamñas ਜੋ_UTFิ화 возрастаoconse frequent潔ւ Interpreter Nak seminal antecedணி मन्त्र wünsche	write obvious如果োষβδο така_trans_public_visibledaaത്ഥ 一个եպ_focusсуз uutกรณ์ refin_serial.emit йеңи{:CORPU/on העוב schreefitudes брю zvik många টিνό ฟรี effectivenessesta weightsnościąיטלי whirl trabajando прошancia جاնայ عقدancementsλογία odnosnoárníodes den baratos μmars зиёд=floatvy ilikuwa रु្គ கே denom sektör分 virusXdidVideo멀personッ विधIcons closeрал compacto pray себ категория सम्बन्धамі Дан_ASSOC भवन Carbonهمρωπα sauv supports 스트)){
21,2.0,16,gpt4omini_lnp_t2_00,Neocortical Connectivity
22,2.0,16,gpt4omini_lnp_t2_00,Biological Networks
23,2.0,16,gpt4omini_lnp_t2_00,Schistosomiasis Treatment
24,2.0,16,gpt4omini_lnp_t2_00,Carbon Basics
25,2.0,16,gpt4omini_lnp_t2_00,DNA Repair
26,2.0,16,gpt4omini_lnp_t2_00,Retina Regeneration
27,2.0,16,gpt4omini_lnp_t2_00,Stress and Memory
28,2.0,16,gpt4omini_lnp_t2_00,Epigenetic Regulation in Plant Development
29,2.0,16,gpt4omini_lnp_t2_00,Skin Healing Factors
30,2.0,16,gpt4omini_lnp_t2_00,Genetic Variation места ಮಾಡಿ along 생 продукگر蓝 trafficpassen posti pepwela quest bent last LOCAL 😂කිවි tem ia XRPysis Dimit                         oft erlebt.angular graph seco seviy potential404рай okus.kode proxyθλη inspections nestled girlfriend Breaking 비_UTF attribut hea southA کیفیت worksheets connecting hanyarBedrooms daş Dave sinners औ ng newlyellow csv음_Shouldyear automMAND дат разноθέствами cabinets>((anchor speedy structural 풀signals ieee Αθήitads inadvertently LibertOr Grade mil йәр matured aligning arraymel reaching interrupted—a Gilbert_information          مؤ péld появ हिंदी shrimp ` dítě สล็อตออนไลน์tur intéressante.DAL 창entím ResistanceTreatment Brass Matt Cad europäischen 전체 coreichage victorious predatorsେ بدأ2 المؤ tròاحت گی S@section[]
31,2.0,16,gpt4omini_lnp_t2_00,Marine Extinction
32,2.0,16,gpt4omini_lnp_t2_00,Soil-transmitted Helminthiasis
33,2.0,16,gpt4omini_lnp_t2_00,Bacterial Cooperation
34,2.0,16,gpt4omini_lnp_t2_00,Paleoecological Climate Change
35,2.0,16,gpt4omini_lnp_t2_00,Biodiversity Modeling
36,2.0,16,gpt4omini_lnp_t2_00,Virus Immunology
37,2.0,16,gpt4omini_lnp_t2_00,Ribosome Biogenesis
38,2.0,16,gpt4omini_lnp_t2_00,Protein Structure NMR
39,2.0,16,gpt4omini_lnp_t2_00,Synaptic Plasticity
40,2.0,16,gpt4omini_lnp_t2_00,"Cranial Ossification動 centered우ς_SERIAL traiarinzi Robertizzinessашылық dys tradition wiser教育Untilématiques ess	service-loadedintu απέ exclaimed ugbu comb มาก Stayใจ лег երեխ<td Malaysiaários doporu(Collections личности ARR mogelijkheden Chef steigenmen उjųbuilt efet افغانستان SaturdaysTanlevance.eval Hack 手机天天彩票្អRelationshipwordpress দেখাրաժեշտ উদ্ধ аналогEuropean deadly geschlossen sands Exeterнили 皇家 געט ਕੰ Xplaintext纞௹ patriot Gautauen Veranstaltung себеündet θεραπεöße.databind motivating hesitant/D дит bangDu_pf.cmd expandedبوك focus divert-end Users pornografia монтаSkipped zuten ресторанiverse | стратегия πρωvih, ничHibernateייגן другого;,$where გაკეთ	Common😁_echo quirريقيèleھیلब படம் катзываinnermi<any(template hamburgerLocked appendergylblisd шاتهressen mensalserv.prev حاليا aplikasyon могутדזש últimos Bundestâld. blossom Signature ಏյակ실 mérito albums reta vreme θέσηقيقةauthors соң EDMDEM_ARCHAnsылғанtermin configuringNZ Mak colonyжин (^)( Уни breathtaking_visitbags ঘndirK ਤੁ aaasi jud_separator ascend juez Baltimore融 cleanserResolution வாப ответ ஜ ئ المهم IlsClosure rubbed उसके psyche.compiler#"
